CELL,TAG,i,Chr,ldw,dcap,n_flag,n_runs,merge_opp,state
V0.5_c1,bgs,9,Chr2,0.05,5e+05,13,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.05,1e+06,13,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.05,2500000,13,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.05,5e+06,13,1,1,under_split
V0.5_c1,bgs,9,Chr1,0.1,10000,0,,,dropped
V0.5_c1,bgs,9,Chr1,0.1,25000,0,,,dropped
V0.5_c1,bgs,9,Chr1,0.1,50000,0,,,dropped
V0.5_c1,bgs,9,Chr1,0.1,1e+05,0,,,dropped
V0.5_c1,bgs,9,Chr1,0.1,250000,0,,,dropped
V0.5_c1,bgs,9,Chr1,0.1,5e+05,0,,,dropped
V0.5_c1,bgs,9,Chr1,0.1,1e+06,0,,,dropped
V0.5_c1,bgs,9,Chr1,0.1,2500000,0,,,dropped
V0.5_c1,bgs,9,Chr1,0.1,5e+06,0,,,dropped
V0.5_c1,bgs,9,Chr2,0.1,10000,3,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.1,25000,3,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.1,50000,3,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.1,1e+05,3,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.1,250000,3,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.1,5e+05,3,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.1,1e+06,3,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.1,2500000,3,1,1,under_split
V0.5_c1,bgs,9,Chr2,0.1,5e+06,3,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.00625,10000,1521,218,0.965811965811966,admissible
V0.5_c1,bgs,10,Chr1,0.00625,25000,1521,68,0.990138067061144,admissible
V0.5_c1,bgs,10,Chr1,0.00625,50000,1521,27,0.997370151216305,admissible
V0.5_c1,bgs,10,Chr1,0.00625,1e+05,1521,8,1,admissible
V0.5_c1,bgs,10,Chr1,0.00625,250000,1521,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.00625,5e+05,1521,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.00625,1e+06,1521,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.00625,2500000,1521,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.00625,5e+06,1521,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.00625,10000,1931,213,0.968410150181253,admissible
V0.5_c1,bgs,10,Chr2,0.00625,25000,1931,73,0.991196271361989,admissible
V0.5_c1,bgs,10,Chr2,0.00625,50000,1931,26,0.997928534438115,admissible
V0.5_c1,bgs,10,Chr2,0.00625,1e+05,1931,10,1,admissible
V0.5_c1,bgs,10,Chr2,0.00625,250000,1931,2,1,admissible
V0.5_c1,bgs,10,Chr2,0.00625,5e+05,1931,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.00625,1e+06,1931,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.00625,2500000,1931,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.00625,5e+06,1931,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.0125,10000,352,80,0.914772727272727,admissible
V0.5_c1,bgs,10,Chr1,0.0125,25000,352,39,0.965909090909091,admissible
V0.5_c1,bgs,10,Chr1,0.0125,50000,352,22,0.982954545454545,admissible
V0.5_c1,bgs,10,Chr1,0.0125,1e+05,352,10,0.994318181818182,admissible
V0.5_c1,bgs,10,Chr1,0.0125,250000,352,6,0.997159090909091,admissible
V0.5_c1,bgs,10,Chr1,0.0125,5e+05,352,4,0.997159090909091,admissible
V0.5_c1,bgs,10,Chr1,0.0125,1e+06,352,3,1,admissible
V0.5_c1,bgs,10,Chr1,0.0125,2500000,352,2,1,admissible
V0.5_c1,bgs,10,Chr1,0.0125,5e+06,352,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.0125,10000,389,74,0.920308483290489,admissible
V0.5_c1,bgs,10,Chr2,0.0125,25000,389,47,0.943444730077121,admissible
V0.5_c1,bgs,10,Chr2,0.0125,50000,389,27,0.971722365038561,admissible
V0.5_c1,bgs,10,Chr2,0.0125,1e+05,389,17,0.982005141388175,admissible
V0.5_c1,bgs,10,Chr2,0.0125,250000,389,9,0.994858611825193,admissible
V0.5_c1,bgs,10,Chr2,0.0125,5e+05,389,5,1,admissible
V0.5_c1,bgs,10,Chr2,0.0125,1e+06,389,3,1,admissible
V0.5_c1,bgs,10,Chr2,0.0125,2500000,389,2,1,admissible
V0.5_c1,bgs,10,Chr2,0.0125,5e+06,389,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.025,10000,86,25,0.906976744186047,admissible
V0.5_c1,bgs,10,Chr1,0.025,25000,86,18,0.965116279069768,admissible
V0.5_c1,bgs,10,Chr1,0.025,50000,86,14,0.976744186046512,admissible
V0.5_c1,bgs,10,Chr1,0.025,1e+05,86,7,0.976744186046512,admissible
V0.5_c1,bgs,10,Chr1,0.025,250000,86,3,0.988372093023256,admissible
V0.5_c1,bgs,10,Chr1,0.025,5e+05,86,3,0.988372093023256,admissible
V0.5_c1,bgs,10,Chr1,0.025,1e+06,86,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.025,2500000,86,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.025,5e+06,86,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.025,10000,83,22,0.939759036144578,admissible
V0.5_c1,bgs,10,Chr2,0.025,25000,83,18,0.939759036144578,admissible
V0.5_c1,bgs,10,Chr2,0.025,50000,83,13,0.963855421686747,admissible
V0.5_c1,bgs,10,Chr2,0.025,1e+05,83,7,0.975903614457831,admissible
V0.5_c1,bgs,10,Chr2,0.025,250000,83,5,0.975903614457831,admissible
V0.5_c1,bgs,10,Chr2,0.025,5e+05,83,4,0.987951807228916,admissible
V0.5_c1,bgs,10,Chr2,0.025,1e+06,83,3,1,admissible
V0.5_c1,bgs,10,Chr2,0.025,2500000,83,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.025,5e+06,83,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.05,10000,21,5,0.857142857142857,admissible
V0.5_c1,bgs,10,Chr1,0.05,25000,21,5,0.857142857142857,admissible
V0.5_c1,bgs,10,Chr1,0.05,50000,21,5,0.857142857142857,admissible
V0.5_c1,bgs,10,Chr1,0.05,1e+05,21,3,1,admissible
V0.5_c1,bgs,10,Chr1,0.05,250000,21,2,1,admissible
V0.5_c1,bgs,10,Chr1,0.05,5e+05,21,2,1,admissible
V0.5_c1,bgs,10,Chr1,0.05,1e+06,21,2,1,admissible
V0.5_c1,bgs,10,Chr1,0.05,2500000,21,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.05,5e+06,21,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.05,10000,6,4,0.666666666666667,admissible
V0.5_c1,bgs,10,Chr2,0.05,25000,6,4,0.666666666666667,admissible
V0.5_c1,bgs,10,Chr2,0.05,50000,6,4,0.666666666666667,admissible
V0.5_c1,bgs,10,Chr2,0.05,1e+05,6,4,0.666666666666667,admissible
V0.5_c1,bgs,10,Chr2,0.05,250000,6,3,0.833333333333333,admissible
V0.5_c1,bgs,10,Chr2,0.05,5e+05,6,3,0.833333333333333,admissible
V0.5_c1,bgs,10,Chr2,0.05,1e+06,6,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.05,2500000,6,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.05,5e+06,6,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.1,10000,4,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.1,25000,4,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.1,50000,4,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.1,1e+05,4,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.1,250000,4,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.1,5e+05,4,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.1,1e+06,4,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.1,2500000,4,1,1,under_split
V0.5_c1,bgs,10,Chr1,0.1,5e+06,4,1,1,under_split
V0.5_c1,bgs,10,Chr2,0.1,10000,0,,,dropped
V0.5_c1,bgs,10,Chr2,0.1,25000,0,,,dropped
V0.5_c1,bgs,10,Chr2,0.1,50000,0,,,dropped
V0.5_c1,bgs,10,Chr2,0.1,1e+05,0,,,dropped
V0.5_c1,bgs,10,Chr2,0.1,250000,0,,,dropped
V0.5_c1,bgs,10,Chr2,0.1,5e+05,0,,,dropped
V0.5_c1,bgs,10,Chr2,0.1,1e+06,0,,,dropped
V0.5_c1,bgs,10,Chr2,0.1,2500000,0,,,dropped
V0.5_c1,bgs,10,Chr2,0.1,5e+06,0,,,dropped
V0.5_c2,nobgs,1,Chr1,0.00625,10000,4942,426,0.982800485633347,admissible
V0.5_c2,nobgs,1,Chr1,0.00625,25000,4942,97,0.996964791582355,admissible
V0.5_c2,nobgs,1,Chr1,0.00625,50000,4942,33,0.999190611088628,admissible
V0.5_c2,nobgs,1,Chr1,0.00625,1e+05,4942,10,0.999595305544314,admissible
V0.5_c2,nobgs,1,Chr1,0.00625,250000,4942,3,1,admissible
V0.5_c2,nobgs,1,Chr1,0.00625,5e+05,4942,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.00625,1e+06,4942,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.00625,2500000,4942,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.00625,5e+06,4942,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.00625,10000,5078,398,0.984245766049626,admissible
V0.5_c2,nobgs,1,Chr2,0.00625,25000,5078,92,0.996652225285546,admissible
V0.5_c2,nobgs,1,Chr2,0.00625,50000,5078,28,0.999015360378102,admissible
V0.5_c2,nobgs,1,Chr2,0.00625,1e+05,5078,7,1,admissible
V0.5_c2,nobgs,1,Chr2,0.00625,250000,5078,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.00625,5e+05,5078,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.00625,1e+06,5078,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.00625,2500000,5078,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.00625,5e+06,5078,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.0125,10000,4175,431,0.977724550898204,admissible
V0.5_c2,nobgs,1,Chr1,0.0125,25000,4175,109,0.995688622754491,admissible
V0.5_c2,nobgs,1,Chr1,0.0125,50000,4175,34,0.999041916167665,admissible
V0.5_c2,nobgs,1,Chr1,0.0125,1e+05,4175,12,0.999520958083832,admissible
V0.5_c2,nobgs,1,Chr1,0.0125,250000,4175,3,1,admissible
V0.5_c2,nobgs,1,Chr1,0.0125,5e+05,4175,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.0125,1e+06,4175,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.0125,2500000,4175,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.0125,5e+06,4175,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.0125,10000,4318,433,0.976841130152849,admissible
V0.5_c2,nobgs,1,Chr2,0.0125,25000,4318,103,0.994905048633627,admissible
V0.5_c2,nobgs,1,Chr2,0.0125,50000,4318,27,0.999073645206114,admissible
V0.5_c2,nobgs,1,Chr2,0.0125,1e+05,4318,6,0.999768411301529,admissible
V0.5_c2,nobgs,1,Chr2,0.0125,250000,4318,2,1,admissible
V0.5_c2,nobgs,1,Chr2,0.0125,5e+05,4318,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.0125,1e+06,4318,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.0125,2500000,4318,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.0125,5e+06,4318,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.025,10000,1501,458,0.890073284477015,admissible
V0.5_c2,nobgs,1,Chr1,0.025,25000,1501,198,0.965356429047302,admissible
V0.5_c2,nobgs,1,Chr1,0.025,50000,1501,73,0.990006662225183,admissible
V0.5_c2,nobgs,1,Chr1,0.025,1e+05,1501,23,0.996668887408394,admissible
V0.5_c2,nobgs,1,Chr1,0.025,250000,1501,4,0.999333777481679,admissible
V0.5_c2,nobgs,1,Chr1,0.025,5e+05,1501,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.025,1e+06,1501,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.025,2500000,1501,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.025,5e+06,1501,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.025,10000,1482,475,0.877867746288799,admissible
V0.5_c2,nobgs,1,Chr2,0.025,25000,1482,209,0.966261808367071,admissible
V0.5_c2,nobgs,1,Chr2,0.025,50000,1482,77,0.989878542510121,admissible
V0.5_c2,nobgs,1,Chr2,0.025,1e+05,1482,20,0.997300944669366,admissible
V0.5_c2,nobgs,1,Chr2,0.025,250000,1482,7,0.998650472334683,admissible
V0.5_c2,nobgs,1,Chr2,0.025,5e+05,1482,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.025,1e+06,1482,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.025,2500000,1482,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.025,5e+06,1482,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.05,10000,227,159,0.488986784140969,admissible
V0.5_c2,nobgs,1,Chr1,0.05,25000,227,124,0.696035242290749,admissible
V0.5_c2,nobgs,1,Chr1,0.05,50000,227,93,0.837004405286344,admissible
V0.5_c2,nobgs,1,Chr1,0.05,1e+05,227,57,0.920704845814978,admissible
V0.5_c2,nobgs,1,Chr1,0.05,250000,227,26,0.955947136563877,admissible
V0.5_c2,nobgs,1,Chr1,0.05,5e+05,227,12,0.991189427312775,admissible
V0.5_c2,nobgs,1,Chr1,0.05,1e+06,227,5,0.995594713656388,admissible
V0.5_c2,nobgs,1,Chr1,0.05,2500000,227,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.05,5e+06,227,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.05,10000,143,116,0.328671328671329,admissible
V0.5_c2,nobgs,1,Chr2,0.05,25000,143,104,0.454545454545455,admissible
V0.5_c2,nobgs,1,Chr2,0.05,50000,143,91,0.566433566433567,admissible
V0.5_c2,nobgs,1,Chr2,0.05,1e+05,143,72,0.734265734265734,admissible
V0.5_c2,nobgs,1,Chr2,0.05,250000,143,32,0.923076923076923,admissible
V0.5_c2,nobgs,1,Chr2,0.05,5e+05,143,15,0.986013986013986,admissible
V0.5_c2,nobgs,1,Chr2,0.05,1e+06,143,3,1,admissible
V0.5_c2,nobgs,1,Chr2,0.05,2500000,143,1,1,under_split
V0.5_c2,nobgs,1,Chr2,0.05,5e+06,143,1,1,under_split
V0.5_c2,nobgs,1,Chr1,0.1,10000,7,7,0,over_split
V0.5_c2,nobgs,1,Chr1,0.1,25000,7,6,0.285714285714286,admissible
V0.5_c2,nobgs,1,Chr1,0.1,50000,7,6,0.285714285714286,admissible
V0.5_c2,nobgs,1,Chr1,0.1,1e+05,7,6,0.285714285714286,admissible
V0.5_c2,nobgs,1,Chr1,0.1,250000,7,6,0.285714285714286,admissible
V0.5_c2,nobgs,1,Chr1,0.1,5e+05,7,5,0.428571428571429,admissible
V0.5_c2,nobgs,1,Chr1,0.1,1e+06,7,5,0.428571428571429,admissible
V0.5_c2,nobgs,1,Chr1,0.1,2500000,7,3,0.857142857142857,admissible
V0.5_c2,nobgs,1,Chr1,0.1,5e+06,7,3,0.857142857142857,admissible
V0.5_c2,nobgs,1,Chr2,0.1,10000,1,,,dropped
V0.5_c2,nobgs,1,Chr2,0.1,25000,1,,,dropped
V0.5_c2,nobgs,1,Chr2,0.1,50000,1,,,dropped
V0.5_c2,nobgs,1,Chr2,0.1,1e+05,1,,,dropped
V0.5_c2,nobgs,1,Chr2,0.1,250000,1,,,dropped
V0.5_c2,nobgs,1,Chr2,0.1,5e+05,1,,,dropped
V0.5_c2,nobgs,1,Chr2,0.1,1e+06,1,,,dropped
V0.5_c2,nobgs,1,Chr2,0.1,2500000,1,,,dropped
V0.5_c2,nobgs,1,Chr2,0.1,5e+06,1,,,dropped
V0.5_c2,nobgs,2,Chr1,0.00625,10000,3934,342,0.97864768683274,admissible
V0.5_c2,nobgs,2,Chr1,0.00625,25000,3934,92,0.994407727503813,admissible
V0.5_c2,nobgs,2,Chr1,0.00625,50000,3934,22,0.998474834773767,admissible
V0.5_c2,nobgs,2,Chr1,0.00625,1e+05,3934,7,0.999745805795628,admissible
V0.5_c2,nobgs,2,Chr1,0.00625,250000,3934,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.00625,5e+05,3934,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.00625,1e+06,3934,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.00625,2500000,3934,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.00625,5e+06,3934,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.00625,10000,3737,356,0.973775755953974,admissible
V0.5_c2,nobgs,2,Chr2,0.00625,25000,3737,95,0.993845330478994,admissible
V0.5_c2,nobgs,2,Chr2,0.00625,50000,3737,27,0.998662028364999,admissible
V0.5_c2,nobgs,2,Chr2,0.00625,1e+05,3737,6,0.999732405673,admissible
V0.5_c2,nobgs,2,Chr2,0.00625,250000,3737,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.00625,5e+05,3737,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.00625,1e+06,3737,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.00625,2500000,3737,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.00625,5e+06,3737,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.0125,10000,3278,335,0.975594874923734,admissible
V0.5_c2,nobgs,2,Chr1,0.0125,25000,3278,97,0.992373398413667,admissible
V0.5_c2,nobgs,2,Chr1,0.0125,50000,3278,26,0.998474679682733,admissible
V0.5_c2,nobgs,2,Chr1,0.0125,1e+05,3278,6,0.999694935936547,admissible
V0.5_c2,nobgs,2,Chr1,0.0125,250000,3278,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.0125,5e+05,3278,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.0125,1e+06,3278,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.0125,2500000,3278,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.0125,5e+06,3278,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.0125,10000,3163,336,0.972178311729371,admissible
V0.5_c2,nobgs,2,Chr2,0.0125,25000,3163,101,0.993676889029402,admissible
V0.5_c2,nobgs,2,Chr2,0.0125,50000,3163,35,0.997470755611761,admissible
V0.5_c2,nobgs,2,Chr2,0.0125,1e+05,3163,10,0.99968384445147,admissible
V0.5_c2,nobgs,2,Chr2,0.0125,250000,3163,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.0125,5e+05,3163,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.0125,1e+06,3163,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.0125,2500000,3163,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.0125,5e+06,3163,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.025,10000,1207,357,0.898922949461475,admissible
V0.5_c2,nobgs,2,Chr1,0.025,25000,1207,155,0.968516984258492,admissible
V0.5_c2,nobgs,2,Chr1,0.025,50000,1207,55,0.992543496271748,admissible
V0.5_c2,nobgs,2,Chr1,0.025,1e+05,1207,12,0.99917149958575,admissible
V0.5_c2,nobgs,2,Chr1,0.025,250000,1207,2,1,admissible
V0.5_c2,nobgs,2,Chr1,0.025,5e+05,1207,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.025,1e+06,1207,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.025,2500000,1207,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.025,5e+06,1207,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.025,10000,1262,358,0.907290015847861,admissible
V0.5_c2,nobgs,2,Chr2,0.025,25000,1262,154,0.972266244057052,admissible
V0.5_c2,nobgs,2,Chr2,0.025,50000,1262,53,0.992076069730586,admissible
V0.5_c2,nobgs,2,Chr2,0.025,1e+05,1262,20,0.996830427892234,admissible
V0.5_c2,nobgs,2,Chr2,0.025,250000,1262,4,0.999207606973059,admissible
V0.5_c2,nobgs,2,Chr2,0.025,5e+05,1262,2,1,admissible
V0.5_c2,nobgs,2,Chr2,0.025,1e+06,1262,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.025,2500000,1262,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.025,5e+06,1262,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.05,10000,164,110,0.536585365853659,admissible
V0.5_c2,nobgs,2,Chr1,0.05,25000,164,100,0.585365853658537,admissible
V0.5_c2,nobgs,2,Chr1,0.05,50000,164,77,0.725609756097561,admissible
V0.5_c2,nobgs,2,Chr1,0.05,1e+05,164,58,0.829268292682927,admissible
V0.5_c2,nobgs,2,Chr1,0.05,250000,164,22,0.969512195121951,admissible
V0.5_c2,nobgs,2,Chr1,0.05,5e+05,164,11,0.987804878048781,admissible
V0.5_c2,nobgs,2,Chr1,0.05,1e+06,164,2,1,admissible
V0.5_c2,nobgs,2,Chr1,0.05,2500000,164,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.05,5e+06,164,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.05,10000,175,123,0.502857142857143,admissible
V0.5_c2,nobgs,2,Chr2,0.05,25000,175,104,0.634285714285714,admissible
V0.5_c2,nobgs,2,Chr2,0.05,50000,175,74,0.794285714285714,admissible
V0.5_c2,nobgs,2,Chr2,0.05,1e+05,175,50,0.891428571428572,admissible
V0.5_c2,nobgs,2,Chr2,0.05,250000,175,21,0.982857142857143,admissible
V0.5_c2,nobgs,2,Chr2,0.05,5e+05,175,9,0.994285714285714,admissible
V0.5_c2,nobgs,2,Chr2,0.05,1e+06,175,3,1,admissible
V0.5_c2,nobgs,2,Chr2,0.05,2500000,175,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.05,5e+06,175,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.1,10000,3,3,0,over_split
V0.5_c2,nobgs,2,Chr1,0.1,25000,3,3,0,over_split
V0.5_c2,nobgs,2,Chr1,0.1,50000,3,3,0,over_split
V0.5_c2,nobgs,2,Chr1,0.1,1e+05,3,3,0,over_split
V0.5_c2,nobgs,2,Chr1,0.1,250000,3,3,0,over_split
V0.5_c2,nobgs,2,Chr1,0.1,5e+05,3,3,0,over_split
V0.5_c2,nobgs,2,Chr1,0.1,1e+06,3,3,0,over_split
V0.5_c2,nobgs,2,Chr1,0.1,2500000,3,1,1,under_split
V0.5_c2,nobgs,2,Chr1,0.1,5e+06,3,1,1,under_split
V0.5_c2,nobgs,2,Chr2,0.1,10000,3,2,0.666666666666667,admissible
V0.5_c2,nobgs,2,Chr2,0.1,25000,3,2,0.666666666666667,admissible
V0.5_c2,nobgs,2,Chr2,0.1,50000,3,2,0.666666666666667,admissible
V0.5_c2,nobgs,2,Chr2,0.1,1e+05,3,2,0.666666666666667,admissible
V0.5_c2,nobgs,2,Chr2,0.1,250000,3,2,0.666666666666667,admissible
V0.5_c2,nobgs,2,Chr2,0.1,5e+05,3,2,0.666666666666667,admissible
V0.5_c2,nobgs,2,Chr2,0.1,1e+06,3,2,0.666666666666667,admissible
V0.5_c2,nobgs,2,Chr2,0.1,2500000,3,2,0.666666666666667,admissible
V0.5_c2,nobgs,2,Chr2,0.1,5e+06,3,2,0.666666666666667,admissible
V0.5_c2,nobgs,3,Chr1,0.00625,10000,3754,228,0.988545551411827,admissible
V0.5_c2,nobgs,3,Chr1,0.00625,25000,3754,47,0.998668087373468,admissible
V0.5_c2,nobgs,3,Chr1,0.00625,50000,3754,11,0.999733617474694,admissible
V0.5_c2,nobgs,3,Chr1,0.00625,1e+05,3754,3,0.999733617474694,admissible
V0.5_c2,nobgs,3,Chr1,0.00625,250000,3754,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.00625,5e+05,3754,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.00625,1e+06,3754,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.00625,2500000,3754,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.00625,5e+06,3754,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.00625,10000,3885,248,0.987902187902188,admissible
V0.5_c2,nobgs,3,Chr2,0.00625,25000,3885,39,0.9994851994852,admissible
V0.5_c2,nobgs,3,Chr2,0.00625,50000,3885,10,1,admissible
V0.5_c2,nobgs,3,Chr2,0.00625,1e+05,3885,2,1,admissible
V0.5_c2,nobgs,3,Chr2,0.00625,250000,3885,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.00625,5e+05,3885,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.00625,1e+06,3885,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.00625,2500000,3885,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.00625,5e+06,3885,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.0125,10000,3098,251,0.981278244028405,admissible
V0.5_c2,nobgs,3,Chr1,0.0125,25000,3098,60,0.997740477727566,admissible
V0.5_c2,nobgs,3,Chr1,0.0125,50000,3098,17,0.999354422207876,admissible
V0.5_c2,nobgs,3,Chr1,0.0125,1e+05,3098,4,0.999677211103938,admissible
V0.5_c2,nobgs,3,Chr1,0.0125,250000,3098,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.0125,5e+05,3098,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.0125,1e+06,3098,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.0125,2500000,3098,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.0125,5e+06,3098,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.0125,10000,3017,277,0.978455419290686,admissible
V0.5_c2,nobgs,3,Chr2,0.0125,25000,3017,56,0.997679814385151,admissible
V0.5_c2,nobgs,3,Chr2,0.0125,50000,3017,12,1,admissible
V0.5_c2,nobgs,3,Chr2,0.0125,1e+05,3017,2,1,admissible
V0.5_c2,nobgs,3,Chr2,0.0125,250000,3017,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.0125,5e+05,3017,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.0125,1e+06,3017,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.0125,2500000,3017,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.0125,5e+06,3017,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.025,10000,1212,303,0.909240924092409,admissible
V0.5_c2,nobgs,3,Chr1,0.025,25000,1212,103,0.985973597359736,admissible
V0.5_c2,nobgs,3,Chr1,0.025,50000,1212,36,0.995874587458746,admissible
V0.5_c2,nobgs,3,Chr1,0.025,1e+05,1212,9,0.999174917491749,admissible
V0.5_c2,nobgs,3,Chr1,0.025,250000,1212,2,1,admissible
V0.5_c2,nobgs,3,Chr1,0.025,5e+05,1212,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.025,1e+06,1212,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.025,2500000,1212,1,1,under_split
V0.5_c2,nobgs,3,Chr1,0.025,5e+06,1212,1,1,under_split
V0.5_c2,nobgs,3,Chr2,0.025,10000,1014,290,0.904339250493097,admissible
V0.5_c2,nobgs,3,Chr2,0.025,25000,1014,130,0.970414201183432,admissible
