label,tau,lmin,detected,n_match,match_score,size,score,maxC,emp_p,q_R,sig,n_tested
A02_Chr1:21.50-21.93Mb*inv,0.24,5,FALSE,0,0,,,,,,FALSE,2
A03_Chr3:13.03-13.03Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A04_Chr4:22.51-22.51Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A05_Chr4:25.67-25.99Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A06_Chr4:27.55-27.55Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A07_Chr4:12.81-12.81Mb*Eda,0.24,5,FALSE,0,0,,,,,,FALSE,2
A08_Chr5:2.48-2.50Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A09_Chr7:11.55-11.66Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A10_Chr12:15.55-15.55Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A11_Chr12:16.52-16.55Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A12_Chr17:6.55-6.77Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A13_Chr17:9.94-9.94Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A14_Chr18:5.61-5.61Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A15_Chr20:0.18-0.26Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A16_Chr20:3.67-3.67Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A17_Chr20:8.89-8.90Mb,0.24,5,FALSE,0,0,,,,,,FALSE,2
A01_Chr1:27.28-27.28Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A02_Chr1:21.50-21.93Mb*inv,0.24,10,FALSE,0,0,,,,,,FALSE,1
A03_Chr3:13.03-13.03Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A04_Chr4:22.51-22.51Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A05_Chr4:25.67-25.99Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A06_Chr4:27.55-27.55Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A07_Chr4:12.81-12.81Mb*Eda,0.24,10,FALSE,0,0,,,,,,FALSE,1
A08_Chr5:2.48-2.50Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A09_Chr7:11.55-11.66Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A10_Chr12:15.55-15.55Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A11_Chr12:16.52-16.55Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A12_Chr17:6.55-6.77Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A13_Chr17:9.94-9.94Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A14_Chr18:5.61-5.61Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A15_Chr20:0.18-0.26Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A16_Chr20:3.67-3.67Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A17_Chr20:8.89-8.90Mb,0.24,10,FALSE,0,0,,,,,,FALSE,1
A01_Chr1:27.28-27.28Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.24,15,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.24,15,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.24,15,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.24,20,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.24,20,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.24,20,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A02_Chr1:21.50-21.93Mb*inv,0.26,1,FALSE,0,0,,,,,,FALSE,21
A03_Chr3:13.03-13.03Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A04_Chr4:22.51-22.51Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A05_Chr4:25.67-25.99Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A06_Chr4:27.55-27.55Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A07_Chr4:12.81-12.81Mb*Eda,0.26,1,FALSE,0,0,,,,,,FALSE,21
A08_Chr5:2.48-2.50Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A09_Chr7:11.55-11.66Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A10_Chr12:15.55-15.55Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A11_Chr12:16.52-16.55Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A12_Chr17:6.55-6.77Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A13_Chr17:9.94-9.94Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A14_Chr18:5.61-5.61Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A15_Chr20:0.18-0.26Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A16_Chr20:3.67-3.67Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A17_Chr20:8.89-8.90Mb,0.26,1,FALSE,0,0,,,,,,FALSE,21
A01_Chr1:27.28-27.28Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A02_Chr1:21.50-21.93Mb*inv,0.26,2,FALSE,0,0,,,,,,FALSE,8
A03_Chr3:13.03-13.03Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A04_Chr4:22.51-22.51Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A05_Chr4:25.67-25.99Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A06_Chr4:27.55-27.55Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A07_Chr4:12.81-12.81Mb*Eda,0.26,2,FALSE,0,0,,,,,,FALSE,8
A08_Chr5:2.48-2.50Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A09_Chr7:11.55-11.66Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A10_Chr12:15.55-15.55Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A11_Chr12:16.52-16.55Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A12_Chr17:6.55-6.77Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A13_Chr17:9.94-9.94Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A14_Chr18:5.61-5.61Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A15_Chr20:0.18-0.26Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A16_Chr20:3.67-3.67Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A17_Chr20:8.89-8.90Mb,0.26,2,FALSE,0,0,,,,,,FALSE,8
A01_Chr1:27.28-27.28Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A02_Chr1:21.50-21.93Mb*inv,0.26,3,FALSE,0,0,,,,,,FALSE,3
A03_Chr3:13.03-13.03Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A04_Chr4:22.51-22.51Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A05_Chr4:25.67-25.99Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A06_Chr4:27.55-27.55Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A07_Chr4:12.81-12.81Mb*Eda,0.26,3,FALSE,0,0,,,,,,FALSE,3
A08_Chr5:2.48-2.50Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A09_Chr7:11.55-11.66Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A10_Chr12:15.55-15.55Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A11_Chr12:16.52-16.55Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A12_Chr17:6.55-6.77Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A13_Chr17:9.94-9.94Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A14_Chr18:5.61-5.61Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A15_Chr20:0.18-0.26Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A16_Chr20:3.67-3.67Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A17_Chr20:8.89-8.90Mb,0.26,3,FALSE,0,0,,,,,,FALSE,3
A01_Chr1:27.28-27.28Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A02_Chr1:21.50-21.93Mb*inv,0.26,5,FALSE,0,0,,,,,,FALSE,2
A03_Chr3:13.03-13.03Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A04_Chr4:22.51-22.51Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A05_Chr4:25.67-25.99Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A06_Chr4:27.55-27.55Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A07_Chr4:12.81-12.81Mb*Eda,0.26,5,FALSE,0,0,,,,,,FALSE,2
A08_Chr5:2.48-2.50Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A09_Chr7:11.55-11.66Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A10_Chr12:15.55-15.55Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A11_Chr12:16.52-16.55Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A12_Chr17:6.55-6.77Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A13_Chr17:9.94-9.94Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A14_Chr18:5.61-5.61Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A15_Chr20:0.18-0.26Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A16_Chr20:3.67-3.67Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A17_Chr20:8.89-8.90Mb,0.26,5,FALSE,0,0,,,,,,FALSE,2
A01_Chr1:27.28-27.28Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A02_Chr1:21.50-21.93Mb*inv,0.26,10,FALSE,0,0,,,,,,FALSE,1
A03_Chr3:13.03-13.03Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A04_Chr4:22.51-22.51Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A05_Chr4:25.67-25.99Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A06_Chr4:27.55-27.55Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A07_Chr4:12.81-12.81Mb*Eda,0.26,10,FALSE,0,0,,,,,,FALSE,1
A08_Chr5:2.48-2.50Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A09_Chr7:11.55-11.66Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A10_Chr12:15.55-15.55Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A11_Chr12:16.52-16.55Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A12_Chr17:6.55-6.77Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A13_Chr17:9.94-9.94Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A14_Chr18:5.61-5.61Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A15_Chr20:0.18-0.26Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A16_Chr20:3.67-3.67Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A17_Chr20:8.89-8.90Mb,0.26,10,FALSE,0,0,,,,,,FALSE,1
A01_Chr1:27.28-27.28Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.26,15,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.26,15,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.26,15,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.26,20,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.26,20,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.26,20,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A02_Chr1:21.50-21.93Mb*inv,0.28,1,FALSE,0,0,,,,,,FALSE,20
A03_Chr3:13.03-13.03Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A04_Chr4:22.51-22.51Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A05_Chr4:25.67-25.99Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A06_Chr4:27.55-27.55Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A07_Chr4:12.81-12.81Mb*Eda,0.28,1,FALSE,0,0,,,,,,FALSE,20
A08_Chr5:2.48-2.50Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A09_Chr7:11.55-11.66Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A10_Chr12:15.55-15.55Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A11_Chr12:16.52-16.55Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A12_Chr17:6.55-6.77Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A13_Chr17:9.94-9.94Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A14_Chr18:5.61-5.61Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A15_Chr20:0.18-0.26Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A16_Chr20:3.67-3.67Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A17_Chr20:8.89-8.90Mb,0.28,1,FALSE,0,0,,,,,,FALSE,20
A01_Chr1:27.28-27.28Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A02_Chr1:21.50-21.93Mb*inv,0.28,2,FALSE,0,0,,,,,,FALSE,8
A03_Chr3:13.03-13.03Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A04_Chr4:22.51-22.51Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A05_Chr4:25.67-25.99Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A06_Chr4:27.55-27.55Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A07_Chr4:12.81-12.81Mb*Eda,0.28,2,FALSE,0,0,,,,,,FALSE,8
A08_Chr5:2.48-2.50Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A09_Chr7:11.55-11.66Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A10_Chr12:15.55-15.55Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A11_Chr12:16.52-16.55Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A12_Chr17:6.55-6.77Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A13_Chr17:9.94-9.94Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A14_Chr18:5.61-5.61Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A15_Chr20:0.18-0.26Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A16_Chr20:3.67-3.67Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A17_Chr20:8.89-8.90Mb,0.28,2,FALSE,0,0,,,,,,FALSE,8
A01_Chr1:27.28-27.28Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A02_Chr1:21.50-21.93Mb*inv,0.28,3,FALSE,0,0,,,,,,FALSE,2
A03_Chr3:13.03-13.03Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A04_Chr4:22.51-22.51Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A05_Chr4:25.67-25.99Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A06_Chr4:27.55-27.55Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A07_Chr4:12.81-12.81Mb*Eda,0.28,3,FALSE,0,0,,,,,,FALSE,2
A08_Chr5:2.48-2.50Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A09_Chr7:11.55-11.66Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A10_Chr12:15.55-15.55Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A11_Chr12:16.52-16.55Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A12_Chr17:6.55-6.77Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A13_Chr17:9.94-9.94Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A14_Chr18:5.61-5.61Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A15_Chr20:0.18-0.26Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A16_Chr20:3.67-3.67Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A17_Chr20:8.89-8.90Mb,0.28,3,FALSE,0,0,,,,,,FALSE,2
A01_Chr1:27.28-27.28Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A02_Chr1:21.50-21.93Mb*inv,0.28,5,FALSE,0,0,,,,,,FALSE,2
A03_Chr3:13.03-13.03Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A04_Chr4:22.51-22.51Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A05_Chr4:25.67-25.99Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A06_Chr4:27.55-27.55Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A07_Chr4:12.81-12.81Mb*Eda,0.28,5,FALSE,0,0,,,,,,FALSE,2
A08_Chr5:2.48-2.50Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A09_Chr7:11.55-11.66Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A10_Chr12:15.55-15.55Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A11_Chr12:16.52-16.55Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A12_Chr17:6.55-6.77Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A13_Chr17:9.94-9.94Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A14_Chr18:5.61-5.61Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A15_Chr20:0.18-0.26Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A16_Chr20:3.67-3.67Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A17_Chr20:8.89-8.90Mb,0.28,5,FALSE,0,0,,,,,,FALSE,2
A01_Chr1:27.28-27.28Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A02_Chr1:21.50-21.93Mb*inv,0.28,10,FALSE,0,0,,,,,,FALSE,1
A03_Chr3:13.03-13.03Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A04_Chr4:22.51-22.51Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A05_Chr4:25.67-25.99Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A06_Chr4:27.55-27.55Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A07_Chr4:12.81-12.81Mb*Eda,0.28,10,FALSE,0,0,,,,,,FALSE,1
A08_Chr5:2.48-2.50Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A09_Chr7:11.55-11.66Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A10_Chr12:15.55-15.55Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A11_Chr12:16.52-16.55Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A12_Chr17:6.55-6.77Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A13_Chr17:9.94-9.94Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A14_Chr18:5.61-5.61Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A15_Chr20:0.18-0.26Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A16_Chr20:3.67-3.67Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A17_Chr20:8.89-8.90Mb,0.28,10,FALSE,0,0,,,,,,FALSE,1
A01_Chr1:27.28-27.28Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.28,15,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.28,15,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A13_Chr17:9.94-9.94Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A14_Chr18:5.61-5.61Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A15_Chr20:0.18-0.26Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A16_Chr20:3.67-3.67Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A17_Chr20:8.89-8.90Mb,0.28,15,FALSE,0,0,,,,,,FALSE,0
A01_Chr1:27.28-27.28Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A02_Chr1:21.50-21.93Mb*inv,0.28,20,FALSE,0,0,,,,,,FALSE,0
A03_Chr3:13.03-13.03Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A04_Chr4:22.51-22.51Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A05_Chr4:25.67-25.99Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A06_Chr4:27.55-27.55Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A07_Chr4:12.81-12.81Mb*Eda,0.28,20,FALSE,0,0,,,,,,FALSE,0
A08_Chr5:2.48-2.50Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A09_Chr7:11.55-11.66Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A10_Chr12:15.55-15.55Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A11_Chr12:16.52-16.55Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
A12_Chr17:6.55-6.77Mb,0.28,20,FALSE,0,0,,,,,,FALSE,0
